order_id,context,chart_type,task,q1_pre,q2_pre,q3_pre,q4_pre,comment,q1_post,q2_post,q3_post,q4_post,q1_oor,q2_oor,name
218,population and demography,area,describe trend or correlation,4,4,Y,Y,,,,,,,,area_chart-describe_trend_or_correlation-population_and_demography
219,population and demography,area,describe the characteristics of an alternative chart type,3,4,Y,Y,,,,,,,,area_chart-describe_the_characteristics_of_an_alternative_chart_type-population_and_demography
220,population and demography,area,judge which design is more appropriate for a task,4,4,Y,Y,,,,,,,,area_chart-judge_which_visualization_design_is_more_appropriate_for_a_task-population_and_demography
221,population and demography,area,judge which task this visualization design best supports,4,4,Y,Y,,,,,,,,area_chart-judge_which_task_this_visualization_design_best_supports-population_and_demography
222,population and demography,stacked area,make comparisons,3,4,Y,Y,,,,,,,,stacked_area_chart-make_comparisons-population_and_demography
223,population and demography,stacked area,identify range,3,2,N,N,hard,3,2,Y,Y,,y,stacked_area_chart-identify_range-population_and_demography
224,population and demography,stacked area,retrieve value,4,4,Y,M,hard,,,,,,,stacked_area_chart-retrieve_value-population_and_demography
225,population and demography,stacked area,locate value,3,4,Y,M,hard,,,,,,,stacked_area_chart-locate_value-population_and_demography
226,population and demography,stacked area,identify labels of scales,4,4,Y,Y,,,,,,,,stacked_area_chart-identify_labels_of_scales-population_and_demography
227,population and demography,stacked area,describe the topic of the visualization,4,4,Y,Y,,,,,,,,stacked_area_chart-describe_the_topic_of_the_visualization-population_and_demography
228,population and demography,stacked area,estimate difference,4,4,Y,Y,hard,,,,,,,stacked_area_chart-estimate_the_difference_between_two_values_of_the_same_type-population_and_demography
229,population and demography,stacked area,estimate ratio,4,4,Y,Y,,4,4,Y,Y,y,y,stacked_area_chart-estimate_the_ratio_of_one_value_to_another_value_of_the_same_type-population_and_demography
230,population and demography,stacked area,estimate average,4,4,Y,M,hard,4,4,Y,M,,,stacked_area_chart-estimate_the_average_of_multiple_values_of_the_same_type-population_and_demography
231,population and demography,stacked area,describe trend or correlation,4,4,Y,Y,,,,,,,,stacked_area_chart-describe_trend_or_correlation-population_and_demography
232,population and demography,stacked area,describe the characteristics of an alternative chart type,3,3,Y,Y,,,,,,,,stacked_area_chart-describe_the_characteristics_of_an_alternative_chart_type-population_and_demography
233,population and demography,stacked area,judge which design is more appropriate for a task,4,4,Y,Y,,,,,,,,stacked_area_chart-judge_which_visualization_design_is_more_appropriate_for_a_task-population_and_demography
234,population and demography,stacked area,judge which task this visualization design best supports,4,4,Y,Y,,,,,,,,stacked_area_chart-judge_which_task_this_visualization_design_best_supports-population_and_demography
235,population and demography,scatterplot,make comparisons,3,1,Y,M,unclear which are the two dots being compared,,,,,,y,scatterplot-make_comparisons-population_and_demography
236,population and demography,scatterplot,identify range,4,4,Y,Y,,,,,,,,scatterplot-identify_range-population_and_demography
237,population and demography,scatterplot,retrieve value,4,4,Y,Y,,,,,,,,scatterplot-retrieve_value-population_and_demography
238,population and demography,scatterplot,locate value,4,4,Y,Y,,,,,,,,scatterplot-locate_value-population_and_demography
239,population and demography,scatterplot,identify labels of scales,4,4,Y,Y,,,,,,,,scatterplot-identify_labels_of_scales-population_and_demography
240,population and demography,scatterplot,describe the topic of the visualization,4,4,Y,Y,,,,,,,,scatterplot-describe_the_topic_of_the_visualization-population_and_demography
241,population and demography,scatterplot,estimate difference,3,1,N,N,unclear which are the two dots,,,,,,y,scatterplot-estimate_the_difference_between_two_values_of_the_same_type-population_and_demography
242,population and demography,scatterplot,estimate ratio,3,3,Y,Y,,,,,,,,scatterplot-estimate_the_ratio_of_one_value_to_another_value_of_the_same_type-population_and_demography
243,population and demography,scatterplot,estimate average,4,4,Y,Y,,,,,,,,scatterplot-estimate_the_average_of_multiple_values_of_the_same_type-population_and_demography
244,population and demography,scatterplot,describe trend or correlation,4,4,Y,N,wrong correlation,,,,,,,scatterplot-describe_trend_or_correlation-population_and_demography
245,population and demography,scatterplot,describe the characteristics of an alternative chart type,1,1,N,N,not suitable for line chart,,,,,y,y,scatterplot-describe_the_characteristics_of_an_alternative_chart_type-population_and_demography
246,population and demography,scatterplot,judge which design is more appropriate for a task,4,4,Y,Y,,,,,,,,scatterplot-judge_which_visualization_design_is_more_appropriate_for_a_task-population_and_demography
247,population and demography,scatterplot,judge which task this visualization design best supports,4,4,Y,Y,,,,,,,,scatterplot-judge_which_task_this_visualization_design_best_supports-population_and_demography
248,population and demography,bubble ,make comparisons,4,4,Y,Y,,,,,,y,y,bubble_chart-make_comparisons-population_and_demography
249,population and demography,bubble ,identify range,3,4,Y,Y,,,,,,,,bubble_chart-identify_range-population_and_demography
250,population and demography,bubble ,retrieve value,3,4,Y,Y,,,,,,,,bubble_chart-retrieve_value-population_and_demography
251,population and demography,bubble ,locate value,4,4,Y,Y,,,,,,,,bubble_chart-locate_value-population_and_demography
252,population and demography,bubble ,identify labels of scales,4,4,Y,Y,,,,,,,,bubble_chart-identify_labels_of_scales-population_and_demography
253,population and demography,bubble ,describe the topic of the visualization,4,4,Y,Y,,,,,,,,bubble_chart-describe_the_topic_of_the_visualization-population_and_demography
254,population and demography,bubble ,estimate difference,3,4,Y,Y,,,,,,,,bubble_chart-estimate_the_difference_between_two_values_of_the_same_type-population_and_demography
255,population and demography,bubble ,estimate ratio,3,4,Y,Y,,3,4,Y,Y,,,bubble_chart-estimate_the_ratio_of_one_value_to_another_value_of_the_same_type-population_and_demography
256,population and demography,bubble ,estimate average,4,4,Y,N,wrong calculation ,4,4,Y,N,,,bubble_chart-estimate_the_average_of_multiple_values_of_the_same_type-population_and_demography
257,population and demography,bubble ,describe trend or correlation,4,4,Y,Y,,,,,,,,bubble_chart-describe_trend_or_correlation-population_and_demography
258,population and demography,bubble ,describe the characteristics of an alternative chart type,3,3,N,N,bubble chart hard to replace,,,,,,,bubble_chart-describe_the_characteristics_of_an_alternative_chart_type-population_and_demography
259,population and demography,bubble ,judge which design is more appropriate for a task,4,4,Y,Y,,,,,,,,bubble_chart-judge_which_visualization_design_is_more_appropriate_for_a_task-population_and_demography
260,population and demography,bubble ,judge which task this visualization design best supports,4,4,Y,Y,,,,,,,,bubble_chart-judge_which_task_this_visualization_design_best_supports-population_and_demography
261,population and demography,pie,make comparisons,4,4,Y,Y,,,,,,,,pie_chart-make_comparisons-population_and_demography
262,population and demography,pie,identify range,3,4,Y,Y,,3,4,Y,Y,,,pie_chart-identify_range-population_and_demography
263,population and demography,pie,retrieve value,4,4,Y,Y,,,,,,,,pie_chart-retrieve_value-population_and_demography
264,population and demography,pie,locate value,4,4,Y,Y,,,,,,,,pie_chart-locate_value-population_and_demography
265,population and demography,pie,identify labels of scales,2,2,N,N,special error,,,,,,,pie_chart-identify_labels_of_scales-population_and_demography
266,population and demography,pie,describe the topic of the visualization,4,4,Y,Y,,,,,,,,pie_chart-describe_the_topic_of_the_visualization-population_and_demography
267,population and demography,pie,estimate difference,4,4,Y,Y,,,,,,,,pie_chart-estimate_the_difference_between_two_values_of_the_same_type-population_and_demography
268,population and demography,pie,estimate ratio,3,4,Y,Y,,,,,,,,pie_chart-estimate_the_ratio_of_one_value_to_another_value_of_the_same_type-population_and_demography
269,population and demography,pie,estimate average,3,3,Y,Y,,,,,,,,pie_chart-estimate_the_average_of_multiple_values_of_the_same_type-population_and_demography
270,population and demography,pie,describe trend or correlation,1,4,Y,Y,trend item not suitable for vis,,,,,y,,pie_chart-describe_trend_or_correlation-population_and_demography
271,population and demography,pie,describe the characteristics of an alternative chart type,4,4,Y,Y,,,,,,,,pie_chart-describe_the_characteristics_of_an_alternative_chart_type-population_and_demography
272,population and demography,pie,judge which design is more appropriate for a task,4,4,Y,Y,,,,,,,,pie_chart-judge_which_visualization_design_is_more_appropriate_for_a_task-population_and_demography
273,population and demography,pie,judge which task this visualization design best supports,4,3,Y,Y,,,,,,,,pie_chart-judge_which_task_this_visualization_design_best_supports-population_and_demography
274,population and demography,histogram,make comparisons,4,4,Y,Y,,,,,,,,histogram-make_comparisons-population_and_demography
275,population and demography,histogram,identify range,3,3,Y,Y,,,,,,y,,histogram-identify_range-population_and_demography
276,population and demography,histogram,retrieve value,2,3,N,N,wrong,,,,,,,histogram-retrieve_value-population_and_demography
277,population and demography,histogram,locate value,4,4,Y,Y,,,,,,,,histogram-locate_value-population_and_demography
278,population and demography,histogram,identify labels of scales,4,4,Y,Y,,,,,,,,histogram-identify_labels_of_scales-population_and_demography
279,population and demography,histogram,describe the topic of the visualization,4,3,Y,Y,,,,,,,,histogram-describe_the_topic_of_the_visualization-population_and_demography
280,population and demography,histogram,estimate difference,4,3,Y,Y,,,,,,,,histogram-estimate_the_difference_between_two_values_of_the_same_type-population_and_demography
281,population and demography,histogram,estimate ratio,4,3,Y,N,wrong,,,,,,,histogram-estimate_the_ratio_of_one_value_to_another_value_of_the_same_type-population_and_demography
282,population and demography,histogram,estimate average,1,1,N,N,token overflow error,,,,,y,y,histogram-estimate_the_average_of_multiple_values_of_the_same_type-population_and_demography
283,population and demography,histogram,describe trend or correlation,4,4,Y,N,wrong,,,,,,,histogram-describe_trend_or_correlation-population_and_demography
284,population and demography,histogram,describe the characteristics of an alternative chart type,4,4,Y,Y,same chart type,1,4,Y,N,y,,histogram-describe_the_characteristics_of_an_alternative_chart_type-population_and_demography
285,population and demography,histogram,judge which design is more appropriate for a task,4,3,Y,Y,,,,,,,,histogram-judge_which_visualization_design_is_more_appropriate_for_a_task-population_and_demography
286,population and demography,histogram,judge which task this visualization design best supports,4,4,Y,Y,,4,4,Y,Y,,,histogram-judge_which_task_this_visualization_design_best_supports-population_and_demography
287,population and demography,choropleth map,make comparisons,4,4,Y,N,aggregation,,,,,,,choropleth_map-make_comparisons-population_and_demography
288,population and demography,choropleth map,identify range,3,4,Y,Y,,,,,,,,choropleth_map-identify_range-population_and_demography
289,population and demography,choropleth map,retrieve value,3,3,Y,M,aggregation,,,,,,,choropleth_map-retrieve_value-population_and_demography
290,population and demography,choropleth map,locate value,3,3,Y,M,aggregation,,,,,,,choropleth_map-locate_value-population_and_demography
291,population and demography,choropleth map,identify labels of scales,4,4,Y,Y,,,,,,,,choropleth_map-identify_labels_of_scales-population_and_demography
292,population and demography,choropleth map,describe the topic of the visualization,4,4,Y,Y,,,,,,,,choropleth_map-describe_the_topic_of_the_visualization-population_and_demography
293,population and demography,choropleth map,estimate difference,3,3,Y,M,aggregation,,,,,,,choropleth_map-estimate_the_difference_between_two_values_of_the_same_type-population_and_demography
294,population and demography,choropleth map,estimate ratio,3,3,Y,M,aggregation,,,,,,,choropleth_map-estimate_the_ratio_of_one_value_to_another_value_of_the_same_type-population_and_demography
295,population and demography,choropleth map,estimate average,1,1,N,N,special error: options do not contain actual content,,,,,,y,choropleth_map-estimate_the_average_of_multiple_values_of_the_same_type-population_and_demography
296,population and demography,choropleth map,describe trend or correlation,4,4,Y,Y,,,,,,,,choropleth_map-describe_trend_or_correlation-population_and_demography
297,population and demography,choropleth map,describe the characteristics of an alternative chart type,3,3,Y,Y,,,,,,,,choropleth_map-describe_the_characteristics_of_an_alternative_chart_type-population_and_demography
298,population and demography,choropleth map,judge which design is more appropriate for a task,4,4,Y,Y,,,,,,,,choropleth_map-judge_which_visualization_design_is_more_appropriate_for_a_task-population_and_demography
299,population and demography,choropleth map,judge which task this visualization design best supports,4,4,Y,Y,,,,,,,,choropleth_map-judge_which_task_this_visualization_design_best_supports-population_and_demography
300,population and demography,tree map,make comparisons,1,1,N,N,conceptual error with tree map vis,,,,,,,tree_map-make_comparisons-population_and_demography
301,population and demography,tree map,identify range,1,1,N,N,conceptual error with tree map vis,,,,,,,tree_map-identify_range-population_and_demography
