Pid,trialName,Qid,Answer
author2,area_chart-estimate_the_average_of_multiple_values_of_the_same_type-innovation,q3,Yes
author2,histogram-estimate_the_difference_between_two_values_of_the_same_type-innovation,q1,4
author2,histogram-estimate_the_difference_between_two_values_of_the_same_type-innovation,q3,Yes
author2,histogram-estimate_the_difference_between_two_values_of_the_same_type-innovation,q5,
author2,histogram-estimate_the_difference_between_two_values_of_the_same_type-innovation,q2,4
author2,histogram-estimate_the_difference_between_two_values_of_the_same_type-innovation,q4,Yes
author2,choropleth_map-identify_range-innovation,q2,4
author2,choropleth_map-identify_range-innovation,q3,Yes
author2,choropleth_map-identify_range-innovation,q4,Yes
author2,choropleth_map-identify_range-innovation,q1,4
author2,choropleth_map-identify_range-innovation,q5,
author2,bubble_chart-judge_which_task_this_visualization_design_best_supports-innovation,q5,
author2,bubble_chart-judge_which_task_this_visualization_design_best_supports-innovation,q4,Yes
author2,bubble_chart-judge_which_task_this_visualization_design_best_supports-innovation,q2,4
author2,bubble_chart-judge_which_task_this_visualization_design_best_supports-innovation,q3,Yes
author2,bubble_chart-judge_which_task_this_visualization_design_best_supports-innovation,q1,4
author2,bar_chart-make_comparisons-innovation,q2,4
author2,bar_chart-make_comparisons-innovation,q4,Yes
author2,bar_chart-make_comparisons-innovation,q5,
author2,bar_chart-make_comparisons-innovation,q1,4
author2,bar_chart-make_comparisons-innovation,q3,Yes
author2,choropleth_map-locate_value-innovation,q2,2
author2,choropleth_map-locate_value-innovation,q1,2
author2,choropleth_map-locate_value-innovation,q4,More than one option could be considered correct
author2,choropleth_map-locate_value-innovation,q3,Yes
author2,choropleth_map-locate_value-innovation,q5,
author2,stacked_area_chart-identify_range-innovation,q3,Yes
author2,stacked_area_chart-identify_range-innovation,q5,
author2,stacked_area_chart-identify_range-innovation,q4,Yes
author2,stacked_area_chart-identify_range-innovation,q1,4
author2,stacked_area_chart-identify_range-innovation,q2,4
author2,line_chart-make_comparisons-innovation,q4,Yes
author2,line_chart-make_comparisons-innovation,q2,4
author2,line_chart-make_comparisons-innovation,q5,
author2,line_chart-make_comparisons-innovation,q1,4
author2,line_chart-make_comparisons-innovation,q3,Yes
author2,pie_chart-identify_range-innovation,q5,
author2,pie_chart-identify_range-innovation,q1,4
author2,pie_chart-identify_range-innovation,q3,Yes
author2,pie_chart-identify_range-innovation,q2,4
author2,pie_chart-identify_range-innovation,q4,Yes
author2,stacked_area_chart-judge_which_task_this_visualization_design_best_supports-innovation,q2,4
author2,stacked_area_chart-judge_which_task_this_visualization_design_best_supports-innovation,q4,Yes
author2,stacked_area_chart-judge_which_task_this_visualization_design_best_supports-innovation,q5,
author2,stacked_area_chart-judge_which_task_this_visualization_design_best_supports-innovation,q1,4
author2,stacked_area_chart-judge_which_task_this_visualization_design_best_supports-innovation,q3,Yes
author2,pie_chart-estimate_the_ratio_of_one_value_to_another_value_of_the_same_type-innovation,q1,4
author2,pie_chart-estimate_the_ratio_of_one_value_to_another_value_of_the_same_type-innovation,q3,Yes
author2,pie_chart-estimate_the_ratio_of_one_value_to_another_value_of_the_same_type-innovation,q2,4
author2,pie_chart-estimate_the_ratio_of_one_value_to_another_value_of_the_same_type-innovation,q5,
author2,pie_chart-estimate_the_ratio_of_one_value_to_another_value_of_the_same_type-innovation,q4,More than one option could be considered correct
author2,area_chart-judge_which_task_this_visualization_design_best_supports-health,q3,Yes
author2,area_chart-judge_which_task_this_visualization_design_best_supports-health,q1,4
author2,area_chart-judge_which_task_this_visualization_design_best_supports-health,q5,
author2,area_chart-judge_which_task_this_visualization_design_best_supports-health,q4,More than one option could be considered correct
author2,area_chart-judge_which_task_this_visualization_design_best_supports-health,q2,3
author2,bubble_chart-estimate_the_difference_between_two_values_of_the_same_type-population_and_demography,q4,Yes
author2,bubble_chart-estimate_the_difference_between_two_values_of_the_same_type-population_and_demography,q3,Yes
author2,bubble_chart-estimate_the_difference_between_two_values_of_the_same_type-population_and_demography,q5,
author2,bubble_chart-estimate_the_difference_between_two_values_of_the_same_type-population_and_demography,q1,4
author2,bubble_chart-estimate_the_difference_between_two_values_of_the_same_type-population_and_demography,q2,4
author2,tree_map-estimate_the_average_of_multiple_values_of_the_same_type-politics,q4,Yes
author2,tree_map-estimate_the_average_of_multiple_values_of_the_same_type-politics,q1,4
author2,tree_map-estimate_the_average_of_multiple_values_of_the_same_type-politics,q5,
author2,tree_map-estimate_the_average_of_multiple_values_of_the_same_type-politics,q3,Yes
author2,tree_map-estimate_the_average_of_multiple_values_of_the_same_type-politics,q2,4
