"Pid","trialName","Qid","Answer"
"expert_2","tree_map-describe_trend_or_correlation-education","q1","1"
"expert_2","tree_map-describe_trend_or_correlation-education","q3","No"
"expert_2","bubble_chart-estimate_the_difference_between_two_values_of_the_same_type-population_and_demography","q2","4"
"expert_2","bubble_chart-estimate_the_difference_between_two_values_of_the_same_type-population_and_demography","q3","No"
"expert_2","bubble_chart-estimate_the_difference_between_two_values_of_the_same_type-population_and_demography","q1","1"
"expert_2","bubble_chart-estimate_the_difference_between_two_values_of_the_same_type-population_and_demography","q5","Again, not gonna do the mental math here"
"expert_2","bubble_chart-estimate_the_difference_between_two_values_of_the_same_type-population_and_demography","q4","More than one option could be considered correct"
"expert_2","histogram-retrieve_value-health","q5","only the x axis is needed; someone not paying attention might default to reading a value off the (incorrect) y axis"
"expert_2","histogram-retrieve_value-health","q4","No"
"expert_2","histogram-retrieve_value-health","q2","4"
"expert_2","histogram-retrieve_value-health","q1","2"
"expert_2","histogram-retrieve_value-health","q3","No"
"expert_2","100_percent_stacked_bar_chart-describe_the_characteristics_of_an_alternative_chart_type-food_and_agriculture","q5",""
"expert_2","100_percent_stacked_bar_chart-describe_the_characteristics_of_an_alternative_chart_type-food_and_agriculture","q3","Yes"
"expert_2","100_percent_stacked_bar_chart-describe_the_characteristics_of_an_alternative_chart_type-food_and_agriculture","q1","4"
"expert_2","100_percent_stacked_bar_chart-describe_the_characteristics_of_an_alternative_chart_type-food_and_agriculture","q4","Yes"
"expert_2","100_percent_stacked_bar_chart-describe_the_characteristics_of_an_alternative_chart_type-food_and_agriculture","q2","4"
"expert_2","bubble_chart-identify_range-health","q3","No"
"expert_2","bubble_chart-identify_range-health","q1","1"
"expert_2","bubble_chart-identify_range-health","q5",""
"expert_2","bubble_chart-identify_range-health","q4","No"
"expert_2","bubble_chart-identify_range-health","q2","4"
"expert_2","choropleth_map-judge_which_visualization_design_is_more_appropriate_for_a_task-weather_and_climate","q2","4"
"expert_2","choropleth_map-judge_which_visualization_design_is_more_appropriate_for_a_task-weather_and_climate","q3","Yes"
"expert_2","choropleth_map-judge_which_visualization_design_is_more_appropriate_for_a_task-weather_and_climate","q5",""
"expert_2","choropleth_map-judge_which_visualization_design_is_more_appropriate_for_a_task-weather_and_climate","q1","4"
"expert_2","choropleth_map-judge_which_visualization_design_is_more_appropriate_for_a_task-weather_and_climate","q4","Yes"
"expert_2","tree_map-identify_labels_of_scales-population_and_demography","q3","No"
"expert_2","tree_map-identify_labels_of_scales-population_and_demography","q4","No"
"expert_2","tree_map-identify_labels_of_scales-population_and_demography","q2","1"
"expert_2","tree_map-identify_labels_of_scales-population_and_demography","q5","This question is nonsensical given the chart."
"expert_2","tree_map-identify_labels_of_scales-population_and_demography","q1","1"
"expert_2","100_percent_stacked_bar_chart-judge_which_task_this_visualization_design_best_supports-weather_and_climate","q5",""
"expert_2","100_percent_stacked_bar_chart-judge_which_task_this_visualization_design_best_supports-weather_and_climate","q4","Yes"
"expert_2","100_percent_stacked_bar_chart-judge_which_task_this_visualization_design_best_supports-weather_and_climate","q1","4"
"expert_2","100_percent_stacked_bar_chart-judge_which_task_this_visualization_design_best_supports-weather_and_climate","q2","4"
"expert_2","100_percent_stacked_bar_chart-judge_which_task_this_visualization_design_best_supports-weather_and_climate","q3","Yes"
"expert_2","100_percent_stacked_bar_chart-identify_labels_of_scales-weather_and_climate","q5",""
"expert_2","100_percent_stacked_bar_chart-identify_labels_of_scales-weather_and_climate","q4","Yes"
"expert_2","100_percent_stacked_bar_chart-identify_labels_of_scales-weather_and_climate","q2","4"
"expert_2","100_percent_stacked_bar_chart-identify_labels_of_scales-weather_and_climate","q3","Yes"
"expert_2","100_percent_stacked_bar_chart-identify_labels_of_scales-weather_and_climate","q1","4"
"expert_2","bar_chart-estimate_the_difference_between_two_values_of_the_same_type-population_and_demography","q4","More than one option could be considered correct"
"expert_2","bar_chart-estimate_the_difference_between_two_values_of_the_same_type-population_and_demography","q1","1"
"expert_2","bar_chart-estimate_the_difference_between_two_values_of_the_same_type-population_and_demography","q3","No"
"expert_2","bar_chart-estimate_the_difference_between_two_values_of_the_same_type-population_and_demography","q2","4"
"expert_2","bar_chart-estimate_the_difference_between_two_values_of_the_same_type-population_and_demography","q5","You want me to do mental math? Forget it."
"expert_2","100_percent_stacked_bar_chart-locate_value-food_and_agriculture","q4","Yes"
"expert_2","100_percent_stacked_bar_chart-locate_value-food_and_agriculture","q1","4"
"expert_2","100_percent_stacked_bar_chart-locate_value-food_and_agriculture","q2","4"
"expert_2","100_percent_stacked_bar_chart-locate_value-food_and_agriculture","q3","Yes"
"expert_2","100_percent_stacked_bar_chart-locate_value-food_and_agriculture","q5",""
"expert_2","histogram-judge_which_visualization_design_is_more_appropriate_for_a_task-politics","q5",""
"expert_2","histogram-judge_which_visualization_design_is_more_appropriate_for_a_task-politics","q1","4"
"expert_2","histogram-judge_which_visualization_design_is_more_appropriate_for_a_task-politics","q4","Yes"
"expert_2","histogram-judge_which_visualization_design_is_more_appropriate_for_a_task-politics","q3","Yes"
"expert_2","histogram-judge_which_visualization_design_is_more_appropriate_for_a_task-politics","q2","4"
"expert_2","100_percent_stacked_bar_chart-make_comparisons-politics","q1","1"
"expert_2","100_percent_stacked_bar_chart-make_comparisons-politics","q2","1"
"expert_2","100_percent_stacked_bar_chart-make_comparisons-politics","q5","This is a very poor vis for this task. It would make more sense to organize the chart by party rather than by issue. It's not even clear what a 100% total for a given issue means when broken down by party. It is an illogical chart. It is impossible to accurately answer the question with the information given."
"expert_2","100_percent_stacked_bar_chart-make_comparisons-politics","q3","No"
"expert_2","100_percent_stacked_bar_chart-make_comparisons-politics","q4","More than one option could be considered correct"
"expert_2","bar_chart-estimate_the_average_of_multiple_values_of_the_same_type-population_and_demography","q4","Yes"
"expert_2","bar_chart-estimate_the_average_of_multiple_values_of_the_same_type-population_and_demography","q1","1"
"expert_2","bar_chart-estimate_the_average_of_multiple_values_of_the_same_type-population_and_demography","q2","4"
"expert_2","bar_chart-estimate_the_average_of_multiple_values_of_the_same_type-population_and_demography","q5",""
"expert_2","bar_chart-estimate_the_average_of_multiple_values_of_the_same_type-population_and_demography","q3","Yes"
"expert_2","area_chart-retrieve_value-education","q2","4"
"expert_2","area_chart-retrieve_value-education","q1","4"
"expert_2","area_chart-retrieve_value-education","q3","Yes"
"expert_2","area_chart-retrieve_value-education","q4","Yes"
"expert_2","area_chart-retrieve_value-education","q5",""
"expert_2","bar_chart-make_comparisons-innovation","q1","4"
"expert_2","bar_chart-make_comparisons-innovation","q5",""
"expert_2","bar_chart-make_comparisons-innovation","q2","4"
"expert_2","bar_chart-make_comparisons-innovation","q3","Yes"
"expert_2","bar_chart-make_comparisons-innovation","q4","Yes"
"expert_2","pie_chart-describe_the_characteristics_of_an_alternative_chart_type-innovation","q5",""
"expert_2","pie_chart-describe_the_characteristics_of_an_alternative_chart_type-innovation","q2","3"
"expert_2","pie_chart-describe_the_characteristics_of_an_alternative_chart_type-innovation","q3","Yes"
"expert_2","pie_chart-describe_the_characteristics_of_an_alternative_chart_type-innovation","q4","Yes"
"expert_2","pie_chart-describe_the_characteristics_of_an_alternative_chart_type-innovation","q1","4"
"expert_2","line_chart-estimate_the_ratio_of_one_value_to_another_value_of_the_same_type-energy_and_environment","q2","4"
"expert_2","line_chart-estimate_the_ratio_of_one_value_to_another_value_of_the_same_type-energy_and_environment","q5","Uck more mental math"
"expert_2","line_chart-estimate_the_ratio_of_one_value_to_another_value_of_the_same_type-energy_and_environment","q4","More than one option could be considered correct"
"expert_2","line_chart-estimate_the_ratio_of_one_value_to_another_value_of_the_same_type-energy_and_environment","q3","No"
"expert_2","line_chart-estimate_the_ratio_of_one_value_to_another_value_of_the_same_type-energy_and_environment","q1","1"
"expert_2","bubble_chart-make_comparisons-economy","q1","1"
"expert_2","bubble_chart-make_comparisons-economy","q5","The question focuses on two countries but it isn't at all clear which two are referred to."
"expert_2","bubble_chart-make_comparisons-economy","q3","No"
"expert_2","bubble_chart-make_comparisons-economy","q2","1"
"expert_2","bubble_chart-make_comparisons-economy","q4","No"
"expert_2","tree_map-judge_which_visualization_design_is_more_appropriate_for_a_task-weather_and_climate","q2","4"
"expert_2","tree_map-judge_which_visualization_design_is_more_appropriate_for_a_task-weather_and_climate","q3","Yes"
"expert_2","tree_map-judge_which_visualization_design_is_more_appropriate_for_a_task-weather_and_climate","q1","4"
"expert_2","tree_map-judge_which_visualization_design_is_more_appropriate_for_a_task-weather_and_climate","q5",""
"expert_2","tree_map-judge_which_visualization_design_is_more_appropriate_for_a_task-weather_and_climate","q4","Yes"
"expert_2","scatterplot-estimate_the_difference_between_two_values_of_the_same_type-politics","q4","Yes"
"expert_2","scatterplot-estimate_the_difference_between_two_values_of_the_same_type-politics","q2","4"
"expert_2","scatterplot-estimate_the_difference_between_two_values_of_the_same_type-politics","q1","2"
"expert_2","scatterplot-estimate_the_difference_between_two_values_of_the_same_type-politics","q3","Yes"
"expert_2","scatterplot-estimate_the_difference_between_two_values_of_the_same_type-politics","q5",""
"expert_2","area_chart-identify_range-politics","q3","Yes"
"expert_2","area_chart-identify_range-politics","q4","Yes"
"expert_2","area_chart-identify_range-politics","q1","3"
"expert_2","area_chart-identify_range-politics","q5","hover query would make this easier to verify than estimating numbers. If this is the only task a simpler distribution of values chart could be used instead."
"expert_2","area_chart-identify_range-politics","q2","4"
"expert_2","histogram-estimate_the_difference_between_two_values_of_the_same_type-innovation","q2","4"
"expert_2","histogram-estimate_the_difference_between_two_values_of_the_same_type-innovation","q4","No"
"expert_2","histogram-estimate_the_difference_between_two_values_of_the_same_type-innovation","q1","2"
"expert_2","histogram-estimate_the_difference_between_two_values_of_the_same_type-innovation","q3","No"
"expert_2","histogram-estimate_the_difference_between_two_values_of_the_same_type-innovation","q5",""
"expert_2","area_chart-estimate_the_average_of_multiple_values_of_the_same_type-innovation","q3","Yes"
"expert_2","area_chart-estimate_the_average_of_multiple_values_of_the_same_type-innovation","q5","need an average line"
"expert_2","area_chart-estimate_the_average_of_multiple_values_of_the_same_type-innovation","q4","More than one option could be considered correct"
"expert_2","area_chart-estimate_the_average_of_multiple_values_of_the_same_type-innovation","q2","4"
"expert_2","area_chart-estimate_the_average_of_multiple_values_of_the_same_type-innovation","q1","1"
"expert_2","pie_chart-describe_the_topic_of_the_visualization-politics","q5","The chart is not explicit about what data is being used to calculate the percentages. Is it really % support for political parties? We don't know."
"expert_2","pie_chart-describe_the_topic_of_the_visualization-politics","q1","4"
"expert_2","pie_chart-describe_the_topic_of_the_visualization-politics","q4","More than one option could be considered correct"
"expert_2","pie_chart-describe_the_topic_of_the_visualization-politics","q2","2"
"expert_2","pie_chart-describe_the_topic_of_the_visualization-politics","q3","Yes"
"expert_2","tree_map-judge_which_task_this_visualization_design_best_supports-population_and_demography","q1","1"
"expert_2","tree_map-judge_which_task_this_visualization_design_best_supports-population_and_demography","q3","Yes"
